sid,Date,Open,High,Low,4. close,Volume
101,5/17/2019,1893.050049,1910.530029,1867.329956,1869,4736600
101,5/20/2019,1852.689941,1867.780029,1835.540039,1858.969971,3798200
101,5/21/2019,1874.790039,1879,1846,1857.52002,4005100
101,5/22/2019,1851.780029,1871.48999,1851,1859.680054,2936600
101,5/23/2019,1836.589966,1844,1804.199951,1815.47998,4424300
101,5/24/2019,1835.890015,1841.76001,1817.849976,1823.280029,3369700
101,5/28/2019,1832.75,1849.27002,1827.349976,1836.430054,3200000
101,5/29/2019,1823.119995,1830,1807.530029,1819.189941,4279000
101,5/30/2019,1825.48999,1829.469971,1807.829956,1816.319946,3146900
101,5/31/2019,1790.01001,1795.589966,1772.699951,1775.069946,4618800
101,6/3/2019,1760.01001,1766.290039,1672,1692.689941,9098700
101,6/4/2019,1699.23999,1730.819946,1680.890015,1729.560059,5679100
101,6/5/2019,1749.599976,1752,1715.25,1738.5,4239800
101,6/6/2019,1737.709961,1760,1726.130005,1754.359985,3689300
101,6/7/2019,1763.699951,1806.25,1759.48999,1804.030029,4808200
101,6/10/2019,1822,1884.869995,1818,1860.630005,5371000
101,6/11/2019,1883.25,1893.699951,1858,1863.699951,4042700
101,6/12/2019,1853.97998,1865,1844.380005,1855.319946,2674500
101,6/13/2019,1866.719971,1883.089966,1862.219971,1870.300049,2795800
101,6/14/2019,1864,1876,1859,1869.670044,2851200
101,6/17/2019,1876.5,1895.689941,1875.449951,1886.030029,2634300
101,6/18/2019,1901.349976,1921.670044,1899.790039,1901.369995,3895700
101,6/19/2019,1907.839966,1919.579956,1892.469971,1908.790039,2895300
101,6/20/2019,1933.329956,1935.199951,1905.800049,1918.189941,3217200
101,6/21/2019,1916.099976,1925.949951,1907.579956,1911.300049,3933600
101,6/24/2019,1912.660034,1916.859985,1901.300049,1913.900024,2283000
101,6/25/2019,1911.839966,1916.390015,1872.420044,1878.27002,3012300
101,6/26/2019,1892.47998,1903.800049,1887.319946,1897.829956,2441900
101,6/27/2019,1902,1911.23999,1898.040039,1904.280029,2141700
101,6/28/2019,1909.099976,1912.939941,1884,1893.630005,3037400
101,7/1/2019,1922.97998,1929.819946,1914.660034,1922.189941,3203300
101,7/2/2019,1919.380005,1934.790039,1906.630005,1934.310059,2645900
101,7/3/2019,1935.890015,1941.589966,1930.5,1939,1690300
101,7/5/2019,1928.599976,1945.900024,1925.300049,1942.910034,2628400
101,7/8/2019,1934.119995,1956,1928.25,1952.319946,2883400
101,7/9/2019,1947.800049,1990.01001,1943.47998,1988.300049,4345700
101,7/10/2019,1996.51001,2024.939941,1995.400024,2017.410034,4931900
101,7/11/2019,2025.619995,2035.800049,1995.300049,2001.069946,4317800
101,7/12/2019,2008.27002,2017,2003.869995,2011,2509300
101,7/15/2019,2021.400024,2022.900024,2001.550049,2020.98999,2981300
101,7/16/2019,2010.579956,2026.319946,2001.219971,2009.900024,2618200
101,7/17/2019,2007.050049,2012,1992.030029,1992.030029,2558800
101,7/18/2019,1980.01001,1987.5,1951.550049,1977.900024,3504300
101,7/19/2019,1991.209961,1996,1962.22998,1964.52002,3185600
101,7/22/2019,1971.140015,1989,1958.26001,1985.630005,2900000
101,7/23/2019,1995.98999,1997.790039,1973.130005,1994.48999,2703500
101,7/24/2019,1969.300049,2001.300049,1965.869995,2000.810059,2631300
101,7/25/2019,2001,2001.199951,1972.719971,1973.819946,4136500
101,7/26/2019,1942,1950.900024,1924.51001,1943.050049,4927100
101,7/29/2019,1930,1932.22998,1890.540039,1912.449951,4493200
101,7/30/2019,1891.119995,1909.890015,1883.47998,1898.530029,2910900
101,7/31/2019,1898.109985,1899.550049,1849.439941,1866.780029,4470700
101,8/1/2019,1871.719971,1897.920044,1844.01001,1855.319946,4713300
101,8/2/2019,1845.069946,1846.359985,1808.02002,1823.23999,4956200
101,8/5/2019,1770.219971,1788.670044,1748.780029,1765.130005,6058200
101,8/6/2019,1792.22998,1793.77002,1753.400024,1787.829956,5070300
101,8/7/2019,1773.98999,1798.930054,1757,1793.400024,4526900
101,8/8/2019,1806,1834.26001,1798.109985,1832.890015,3701200
101,8/9/2019,1828.949951,1831.089966,1802.219971,1807.579956,2879800
101,8/12/2019,1795.98999,1800.97998,1777,1784.920044,2905500
101,8/13/2019,1783,1831.73999,1780,1824.339966,3994000
101,8/14/2019,1793.01001,1795.650024,1757.219971,1762.959961,4893600
101,8/15/2019,1781.98999,1788,1761.959961,1776.119995,3759100
101,8/16/2019,1792.890015,1802.910034,1784.550049,1792.569946,3018000
101,8/19/2019,1818.079956,1826,1812.609985,1816.119995,2816300
101,8/20/2019,1814.5,1816.819946,1799.880005,1801.380005,1929500
101,8/21/2019,1819.390015,1829.579956,1815,1823.540039,2031800
101,8/22/2019,1828,1829.410034,1800.099976,1804.660034,2653500
101,8/23/2019,1793.030029,1804.900024,1745.22998,1749.619995,5270800
101,8/26/2019,1766.910034,1770,1743.51001,1768.869995,3080000
101,8/27/2019,1775.72998,1779.400024,1746.680054,1761.829956,3019700
101,8/28/2019,1755,1767.859985,1744.050049,1764.25,2419700
101,8/29/2019,1783,1798.550049,1777.25,1786.400024,3015100
101,8/30/2019,1797.48999,1799.73999,1764.569946,1776.290039,3058700
101,9/3/2019,1770,1800.800049,1768,1789.839966,3543000
101,9/4/2019,1805,1807.630005,1796.22998,1800.619995,2324100
101,9/5/2019,1821.949951,1842,1815.579956,1840.719971,3310800
101,9/6/2019,1838.219971,1840.650024,1826.400024,1833.51001,2496900
101,9/9/2019,1841,1850,1824.609985,1831.349976,2999500
101,9/10/2019,1822.75,1825.810059,1805.339966,1820.550049,2613900
101,9/11/2019,1812.140015,1833.420044,1809.079956,1822.98999,2432800
101,9/12/2019,1837.630005,1853.660034,1834.280029,1843.550049,2823500
101,9/13/2019,1842.01001,1846.119995,1835.170044,1839.339966,1971300
101,9/16/2019,1824.02002,1825.689941,1800.199951,1807.839966,3675500
101,9/17/2019,1807.079956,1823.98999,1804.099976,1822.550049,1982400
101,9/18/2019,1817.040039,1822.060059,1795.5,1817.459961,2505600
101,9/19/2019,1821.02002,1832.569946,1817.900024,1821.5,2031500
101,9/20/2019,1821.709961,1830.630005,1780.920044,1794.160034,5341900
101,9/23/2019,1777,1792.699951,1767.319946,1785.300049,2922300
101,9/24/2019,1790.609985,1795.709961,1735.550049,1741.609985,4616000
101,9/25/2019,1747.359985,1773,1723,1768.329956,3493200
101,9/26/2019,1762.790039,1763.369995,1731.5,1739.839966,3536800
101,9/27/2019,1748,1749.119995,1713.819946,1725.449951,3907200
101,9/30/2019,1726.98999,1737.459961,1709.219971,1735.910034,2644700
101,10/1/2019,1746,1755.599976,1728.410034,1735.650024,3084500
101,10/2/2019,1727.73999,1728.890015,1705,1713.22998,3301100
101,10/3/2019,1713,1725,1685.060059,1724.420044,3468200
101,10/4/2019,1726.02002,1740.579956,1719.22998,1739.650024,2471900
101,10/7/2019,1731.630005,1747.829956,1723.699951,1732.660034,2154700
101,10/8/2019,1722.48999,1727,1705,1705.51001,2542000
101,10/9/2019,1719.609985,1729.949951,1714.359985,1721.98999,2043500
101,10/10/2019,1725.23999,1738.290039,1713.75,1720.26001,2575200
101,10/11/2019,1742.920044,1745.449951,1729.859985,1731.920044,3255000
101,10/14/2019,1728.910034,1741.890015,1722,1736.430054,1910200
101,10/15/2019,1742.140015,1776.449951,1740.619995,1767.380005,3111700
101,10/16/2019,1773.329956,1786.23999,1770.52002,1777.430054,2763400
101,10/17/2019,1796.48999,1798.849976,1782.02002,1787.47998,2647400
101,10/18/2019,1787.800049,1793.97998,1749.199951,1757.51001,3362500
101,10/21/2019,1769.660034,1785.880005,1765,1785.660034,2130400
101,10/22/2019,1788.150024,1789.780029,1762,1765.72998,2111700
101,10/23/2019,1761.300049,1770.050049,1742,1762.170044,2138200
101,10/24/2019,1771.089966,1788.339966,1760.27002,1780.780029,4446100
101,10/25/2019,1697.550049,1764.209961,1695,1761.329956,9626400
101,10/28/2019,1748.060059,1778.699951,1742.5,1777.079956,3708900
101,10/29/2019,1774.810059,1777,1755.810059,1762.709961,2276900
101,10/30/2019,1760.23999,1782.380005,1759.119995,1779.98999,2449400
101,10/31/2019,1775.98999,1792,1771.47998,1776.660034,2781200
101,11/1/2019,1788.01001,1797.449951,1785.209961,1791.439941,2790400
101,11/4/2019,1801.01001,1815.060059,1801.01001,1804.660034,2771900
101,11/5/2019,1809.160034,1810.25,1794,1801.709961,1885500
101,11/6/2019,1801,1802.5,1788.579956,1795.77002,2029800
101,11/7/2019,1803.76001,1805.900024,1783.47998,1788.199951,2651100
101,11/8/2019,1787.890015,1789.880005,1774.040039,1785.880005,2123300
101,11/11/2019,1778,1780,1767.130005,1771.650024,1946000
101,11/12/2019,1774.660034,1786.219971,1771.910034,1778,2037600
101,11/13/2019,1773.390015,1775,1747.319946,1753.109985,2989500
101,11/14/2019,1751.430054,1766.589966,1749.560059,1754.599976,2264800
101,11/15/2019,1760.050049,1761.680054,1732.859985,1739.48999,3927600
101,11/18/2019,1738.300049,1753.699951,1722.709961,1752.530029,2839500
101,11/19/2019,1756.98999,1760.680054,1743.030029,1752.790039,2270800
101,11/20/2019,1749.140015,1762.52002,1734.119995,1745.530029,2790000
101,11/21/2019,1743,1746.869995,1730.359985,1734.709961,2662900
101,11/22/2019,1739.02002,1746.430054,1731,1745.719971,2479100
101,11/25/2019,1753.25,1777.420044,1753.23999,1773.839966,3486200
101,11/26/2019,1779.920044,1797.030029,1778.349976,1796.939941,3181200
101,11/27/2019,1801,1824.5,1797.310059,1818.51001,3025600
101,11/29/2019,1817.780029,1824.689941,1800.790039,1800.800049,1923400
101,12/2/2019,1804.400024,1805.550049,1762.680054,1781.599976,3925600
101,12/3/2019,1760,1772.869995,1747.22998,1769.959961,3380900
101,12/4/2019,1774.01001,1789.089966,1760.219971,1760.689941,2670100
101,12/5/2019,1763.5,1763.5,1740,1740.47998,2823800
101,12/6/2019,1751.199951,1754.400024,1740.130005,1751.599976,3117400
101,12/9/2019,1750.660034,1766.890015,1745.609985,1749.51001,2442800
101,12/10/2019,1747.400024,1750.670044,1735,1739.209961,2514300
101,12/11/2019,1741.670044,1750,1735.709961,1748.719971,2097600
101,12/12/2019,1750,1764,1745.439941,1760.329956,3095900
101,12/13/2019,1765,1768.98999,1755,1760.939941,2745700
101,12/16/2019,1767,1769.5,1757.050049,1769.209961,3145200
101,12/17/2019,1778.01001,1792,1777.390015,1790.660034,3644400
101,12/18/2019,1795.02002,1798.199951,1782.359985,1784.030029,3351400
101,12/19/2019,1780.5,1792.98999,1774.060059,1792.280029,2652800
101,12/20/2019,1799.619995,1802.969971,1782.449951,1786.5,5150800
101,12/23/2019,1788.26001,1793,1784.51001,1793,2136400
101,12/24/2019,1793.810059,1795.569946,1787.579956,1789.209961,881300
101,12/26/2019,1801.01001,1870.459961,1799.5,1868.77002,6005400
101,12/27/2019,1882.920044,1901.400024,1866.01001,1869.800049,6186600
101,12/30/2019,1874,1884,1840.619995,1846.890015,3674700
101,12/31/2019,1842,1853.26001,1832.22998,1847.839966,2506500
101,1/2/2020,1875,1898.01001,1864.150024,1898.01001,4029000
101,1/3/2020,1864.5,1886.199951,1864.5,1874.969971,3764400
101,1/6/2020,1860,1903.689941,1860,1902.880005,4061800
101,1/7/2020,1904.5,1913.890015,1892.040039,1906.859985,4044900
101,1/8/2020,1898.040039,1911,1886.439941,1891.969971,3508000
101,1/9/2020,1909.890015,1917.819946,1895.800049,1901.050049,3167300
101,1/10/2020,1905.369995,1906.939941,1880,1883.160034,2853700
101,1/13/2020,1891.310059,1898,1880.800049,1891.300049,2780800
101,1/14/2020,1885.880005,1887.109985,1858.550049,1869.439941,3440900
101,1/15/2020,1872.25,1878.859985,1855.089966,1862.02002,2896600
101,1/16/2020,1882.98999,1885.589966,1866.02002,1877.939941,2659500
101,1/17/2020,1885.890015,1886.640015,1857.25,1864.719971,3997300
101,1/21/2020,1865,1894.27002,1860,1892,3707800
101,1/22/2020,1896.089966,1902.5,1883.339966,1887.459961,3216300
101,1/23/2020,1885.109985,1889.97998,1872.76001,1884.579956,2484600
101,1/24/2020,1891.369995,1894.98999,1847.439941,1861.640015,3766200
101,1/27/2020,1820,1841,1815.339966,1828.339966,3528500
101,1/28/2020,1840.5,1858.109985,1830.02002,1853.25,2808000
101,1/29/2020,1864,1874.75,1855.02002,1858,2088000
101,1/30/2020,1858,1872.869995,1850.609985,1870.680054,6327400
101,1/31/2020,2051.469971,2055.719971,2002.27002,2008.719971,15567300
101,2/3/2020,2010.599976,2048.5,2000.25,2004.199951,5899100
101,2/4/2020,2029.880005,2059.800049,2015.369995,2049.669922,5289300
101,2/5/2020,2071.02002,2071.02002,2032,2039.869995,4376200
101,2/6/2020,2041.02002,2056.300049,2024.800049,2050.22998,3183000
101,2/7/2020,2041.98999,2098.530029,2038.099976,2079.280029,5095300
101,2/10/2020,2085.01001,2135.600098,2084.959961,2133.909912,5056200
101,2/11/2020,2150.899902,2185.949951,2136,2150.800049,5746000
101,2/12/2020,2163.199951,2180.25,2155.290039,2160,3334300
101,2/13/2020,2144.98999,2170.280029,2142,2149.870117,3031800
101,2/14/2020,2155.679932,2159.040039,2125.889893,2134.870117,2606200
101,2/18/2020,2125.02002,2166.070068,2124.110107,2155.669922,2945600
101,2/19/2020,2167.800049,2185.100098,2161.120117,2170.219971,2561200
101,2/20/2020,2173.070068,2176.790039,2127.449951,2153.100098,3131300
101,2/21/2020,2142.149902,2144.550049,2088,2095.969971,4646300
101,2/24/2020,2003.180054,2039.300049,1987.969971,2009.290039,6547000
101,2/25/2020,2026.420044,2034.599976,1958.420044,1972.73999,6219100
101,2/26/2020,1970.280029,2014.670044,1960.449951,1979.589966,5224600
101,2/27/2020,1934.380005,1975,1882.76001,1884.300049,8144000
101,2/28/2020,1814.630005,1889.76001,1811.130005,1883.75,9493800
101,3/2/2020,1906.48999,1954.51001,1870,1953.949951,6761700
101,3/3/2020,1975.369995,1996.329956,1888.089966,1908.98999,7534500
101,3/4/2020,1946.569946,1978,1922,1975.829956,4772900
101,3/5/2020,1933,1960.719971,1910,1924.030029,4748200
101,3/6/2020,1875,1910.869995,1869.5,1901.089966,5273600
101,3/9/2020,1773.859985,1862.77002,1761.290039,1800.609985,7813200
101,3/10/2020,1870.880005,1894.27002,1818.170044,1891.819946,7133300
101,3/11/2020,1857.849976,1871.319946,1801.5,1820.859985,5624800
101,3/12/2020,1721.97998,1765,1675,1676.609985,11346200
101,3/13/2020,1755,1786.310059,1680.619995,1785,8809700
101,3/16/2020,1641.51001,1759.449951,1626.030029,1689.150024,8917300
101,3/17/2020,1775.469971,1857.780029,1689.23999,1807.839966,10917100
101,3/18/2020,1750,1841.660034,1745,1830,9645200
101,3/19/2020,1860,1945,1832.650024,1880.930054,10399900
101,3/20/2020,1926.310059,1957,1820.72998,1846.089966,9817900
101,3/23/2020,1827.75,1919.400024,1812,1902.829956,7808500
101,3/24/2020,1951.5,1955,1900.339966,1940.099976,7128300
101,3/25/2020,1920.689941,1950.26001,1891,1921.100098,5123602
